cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1706258,Crixás do Tocantins,113-Crixás do Tocantins,Outros,Menor impacto re,XIV,,<Null>,1997,987,0,1384,1264,1299,1289,OMCO-Organização Municipios do Centro Oeste,4º BPM - Gurupi,4º BPM,Gurupi,17005,1566,Gurupi,108,Região Metropolitana de Gurupi,986.689,Sem Região,Área-Programa Sul,IX,mandioca,0,0,0,0,0,0,0,0,20,25,30,40,30,35,30,40,40,50,50,70,40,50,40,35,32,26,28,28,35,35,0,0,0,0,0,0,0,0,20,25,30,40,30,35,30,40,40,50,50,70,40,50,40,35,32,26,28,28,35,35,0,0,0,0,0,0,0,0,370,450,490,660,498,577,506,700,680,865,875,1211,720,925,740,630,576,468,490,350,463,465,0,0,0,0,0,0,0,0,18500,18000,16333,16500,16600,16485,16866,17500,17000,17300,17500,17300,18000,18500,18500,18000,18000,18000,17500,12500,13229,13286
1707306,Dueré,114-Dueré,Javaés,Menor impacto re,XIV,,<Null>,1958,3425,4190,4565,4489,4617,4618,AMSUL-Associação  dos Municipios do Sul,4º BPM - Gurupi,4º BPM,Rio Formoso,17004,4588,Gurupi,105,Região Metropolitana de Gurupi,3424.836,Sem Região,Área-Programa  Sudoeste( Ilha do Bananal),VIII,mandioca,120,100,130,90,80,100,80,9,80,80,70,90,80,75,120,130,140,130,140,150,160,140,120,100,100,110,112,112,179,179,120,100,120,90,80,100,80,9,80,80,70,90,80,75,120,130,140,130,140,150,160,140,120,100,100,110,112,112,179,179,2400,1900,2160,1620,1488,1850,1450,59,1440,1450,1144,1460,1296,1238,2040,2340,2450,2288,2520,2670,2880,2590,2220,1850,1850,2013,1960,1970,2900,2900,20000,19000,18000,18000,18600,18500,18125,6555,18000,18125,16342,16222,16200,16506,17000,18000,17500,17600,18000,17800,18000,18500,18500,18500,18500,18300,17500,17589,16201,16201
1700400,Almas,123-Almas,Outros,Menor impacto re,XV,Sudeste,Regiao Sudeste,1958,4021,7747,8474,7488,7692,7605,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,7540,Dianópolis,125,Região Sudeste,4021.111,Serras Gerais,Área-Programa Sudeste,X,mandioca,35,30,40,40,40,40,40,37,37,37,40,90,95,95,190,100,100,125,120,125,125,250,240,240,240,280,260,260,10,80,35,30,40,30,40,40,40,37,37,37,40,90,95,95,190,80,100,120,120,125,125,125,240,240,240,280,260,260,10,80,530,450,600,450,480,480,480,117,117,120,140,340,380,380,2850,1200,1500,1800,1800,1875,1500,1500,3120,2400,2400,3500,3290,3030,145,1340,15143,15000,15000,15000,12000,12000,12000,3162,3162,3243,3500,3777,4000,4000,15000,15000,15000,15000,15000,15000,12000,12000,13000,10000,10000,12500,12654,11654,14500,16750
1717008,Pindorama do Tocantins,105-Pindorama do Tocantins,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1963,1559,4716,4685,4397,4521,4500,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4506,Dianópolis,123,Região Sudeste,1559.08,Sem Região,Área-Programa Sudeste,X,mandioca,130,130,140,120,100,110,105,70,80,100,100,100,220,220,100,200,200,200,200,210,210,210,210,200,120,180,0,20,20,25,130,130,140,120,100,110,105,70,80,100,100,100,100,120,100,200,200,200,200,210,210,210,210,200,120,180,0,20,20,25,2100,2100,2240,1920,1600,1760,1680,302,1400,2000,2000,2000,2000,2400,2000,4000,4000,4000,4000,4200,4200,4200,3570,3200,1560,2500,0,300,280,380,16154,16153,16000,16000,16000,16000,16000,4314,17500,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,17000,16000,13000,13889,0,15000,14000,15200
1709807,Ipueiras,66-Ipueiras do Tocantins,Outros,Menor impacto re,IX,,,,815,0,1166,1698,1754,1813,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,1639,Palmas,92,Região Metropolitana de Palmas,815.25,Serras e Lago,Área-Programa Central,VI,mandioca,0,0,0,0,0,0,0,0,40,45,50,60,100,100,50,60,70,70,70,70,70,70,70,110,50,0,0,55,30,30,0,0,0,0,0,0,0,0,40,45,50,60,50,50,50,60,70,70,70,70,70,70,70,110,50,0,0,55,30,30,0,0,0,0,0,0,0,0,800,900,1000,1200,1000,1000,1000,900,1050,1050,1050,1500,1330,1330,1330,1980,650,0,0,935,450,450,0,0,0,0,0,0,0,0,20000,20000,20000,20000,20000,20000,20000,15000,15000,15000,15000,21428,19000,19000,19000,18000,13000,0,0,17000,15000,15000
1720655,Silvanópolis,108-Silvanópolis,Outros,Menor impacto re,XIII,,<Null>,1988,1259,4974,4725,5098,5250,5299,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,5071,Dianópolis,93,Região Metropolitana de Palmas,1258.824,Sem Região,Área-Programa Central,VI,mandioca,105,110,100,80,90,100,110,60,70,70,70,70,125,630,510,510,580,580,580,80,80,80,80,130,70,0,0,0,6,14,105,110,100,80,90,100,110,60,70,70,70,70,75,50,510,510,580,580,580,80,80,80,80,130,70,0,0,0,6,14,1580,1650,1600,1280,1440,1600,1760,228,1120,1120,1120,1120,1200,800,10200,10200,11600,11600,11600,1600,1600,1600,1600,2210,1050,0,0,0,90,218,15048,15000,16000,16000,16000,16000,16000,3800,16000,16000,16000,16000,16000,16000,20000,20000,20000,20000,20000,20000,20000,20000,20000,17000,15000,0,0,0,15000,15571
1703701,Brejinho de Nazaré,64-Brejinho de Nazaré,Outros,Menor impacto re,IX,,<Null>,1958,1724,5932,4877,5295,5452,5506,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Gurupi,17005,5181,Palmas,90,Região Metropolitana de Palmas,1724.441,Serras e Lago,Área-Programa Central,VI,mandioca,900,200,280,260,200,220,230,14,225,115,205,100,210,205,105,100,120,130,130,140,150,150,150,200,95,0,150,0,50,65,900,200,280,260,200,220,230,14,170,110,205,100,110,100,105,100,120,130,130,140,150,150,150,200,95,0,150,0,50,65,13500,3000,4340,4030,3100,3520,3680,32,2720,1760,3280,1600,1760,1600,2100,1500,2160,2340,2340,2520,2700,2700,2700,3600,1425,0,2250,0,900,1095,15000,15000,15500,15500,15500,16000,16000,2285,16000,16000,16000,16000,16000,16000,20000,15000,18000,18000,18000,18000,18000,18000,18000,18000,15000,0,15000,0,18000,16846
1718899,Santa Rita do Tocantins,94-Santa Rita Tocantins,Javaés,Menor impacto re,XI,,<Null>,1997,3275,0,1852,2260,2330,2377,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Gurupi,17005,2124,Paraíso do Tocantins,89,Região Metropolitana de Gurupi,3274.93,Sem Região,Área-Programa Central,VI,mandioca,0,0,0,0,0,0,0,0,80,90,70,80,150,170,90,100,110,120,200,200,400,400,400,390,200,0,0,0,5,60,0,0,0,0,0,0,0,0,80,90,70,80,70,80,90,100,110,120,200,200,400,400,400,390,200,0,0,0,5,60,0,0,0,0,0,0,0,0,1360,1800,1400,1600,1400,1600,1800,2000,2200,2400,4000,4000,8000,8000,7200,6240,3000,0,0,0,85,900,0,0,0,0,0,0,0,0,17000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,15000,0,0,0,17000,15000
1707553,Fátima,65-Fátima,Outros,Menor impacto re,IX,,<Null>,1983,383,4219,3848,3984,4101,4123,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3805,Palmas,88,Região Metropolitana de Palmas,382.908,Sem Região,Área-Programa Central,VI,mandioca,200,120,100,70,80,85,100,25,110,110,150,170,250,250,150,100,120,160,160,170,200,200,200,250,100,0,0,0,5,14,200,120,100,70,80,85,100,25,70,110,150,170,150,100,150,100,120,160,160,170,200,200,200,250,100,0,0,0,5,14,3800,2300,1800,1260,1440,1530,1800,85,1260,1980,2700,3060,2700,1800,3000,1800,2160,2880,2880,3060,3000,3000,3000,4500,1500,0,0,0,80,214,19000,19166,18000,18000,18000,18000,18000,3400,18000,18000,18000,18000,18000,18000,20000,18000,18000,18000,18000,18000,15000,15000,15000,18000,15000,0,0,0,16000,15286
1715507,Oliveira de Fátima,70-Oliveira de Fátima,Outros,Menor impacto re,IX,,<Null>,1997,206,0,958,1081,1114,1129,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1035,Palmas,87,Região Metropolitana de Palmas,205.849,Sem Região,Área-Programa Central,VI,mandioca,0,0,0,0,0,0,0,0,50,55,80,50,100,90,50,180,180,180,180,160,100,100,100,140,50,0,25,7,4,4,0,0,0,0,0,0,0,0,50,55,80,50,60,40,50,180,180,180,180,160,100,100,100,140,50,0,25,7,4,4,0,0,0,0,0,0,0,0,900,990,1440,900,1080,720,1000,3240,3240,3240,3240,2880,1800,1800,1800,2240,750,0,375,126,68,67,0,0,0,0,0,0,0,0,18000,18000,18000,18000,18000,18000,20000,18000,18000,18000,18000,18000,18000,18000,18000,16000,15000,0,15000,18000,17000,16750
1711902,Lagoa da Confusão,87-Lagoa da Confusão,Javaés,Menor impacto re,XI,,<Null>,1993,10565,4956,6168,8220,8481,8711,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,9971,Paraíso do Tocantins,102,Região Metropolitana de Gurupi,10564.512,Ilha do Bananal,Área-Programa  Sudoeste( Ilha do Bananal),VIII,mandioca,0,0,0,0,30,40,50,8,55,110,105,240,400,300,100,120,150,150,150,150,150,150,100,40,0,0,0,0,40,0,0,0,0,0,30,40,50,8,55,110,105,240,200,200,100,120,150,150,150,150,150,150,100,40,0,0,0,0,40,0,0,0,0,0,600,800,1000,83,1100,4400,4200,9600,8000,8000,4000,2400,3000,3000,3000,3000,3000,3000,2000,720,0,0,0,0,817,0,0,0,0,0,20000,20000,20000,10375,20000,40000,40000,40000,40000,40000,40000,20000,20000,20000,20000,20000,20000,20000,20000,18000,0,0,0,0,20425,0
1706100,Cristalândia,85-Cristalândia,Javaés,Menor impacto re,XI,,<Null>,1953,1848,8670,7318,6520,6698,6628,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,7165,Paraíso do Tocantins,103,Região Metropolitana de Gurupi,1848.231,Sem Região,Área-Programa  Sudoeste( Ilha do Bananal),VIII,mandioca,200,220,130,150,110,130,120,50,110,120,130,120,250,335,140,120,120,160,160,160,160,160,100,50,20,0,0,4,140,123,200,220,130,150,110,130,120,50,85,120,100,120,110,195,140,120,120,160,160,160,160,160,100,50,20,0,0,4,140,123,4000,4400,2600,3000,2200,2600,2400,248,1700,3600,3000,3600,2200,3900,2800,2400,1800,2400,2400,2400,2400,2400,1500,750,300,0,0,60,2123,1941,20000,20000,20000,20000,20000,20000,20000,4960,20000,30000,30000,30000,20000,20000,20000,20000,15000,15000,15000,15000,15000,15000,15000,15000,15000,0,0,15000,15164,15780
1715002,Nova Rosalândia,90-Nova Rosalândia,Outros,Menor impacto re,XI,,<Null>,1988,489,3591,3190,3772,3888,3956,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3770,Paraíso do Tocantins,79,Região Metropolitana de Gurupi,488.636,Sem Região,Área-Programa Centro-Oeste,V,mandioca,65,70,50,30,40,40,50,10,45,60,75,90,170,175,85,80,90,90,90,95,95,95,60,20,0,0,0,33,33,29,65,70,50,30,40,40,50,10,45,60,75,90,80,90,85,80,90,90,90,95,95,95,60,20,0,0,0,33,33,29,1150,1240,900,540,720,720,900,77,810,1200,1500,1800,1600,1800,1700,1600,1800,1800,1800,1900,1900,1900,1200,360,0,0,0,495,495,580,17692,17714,18000,18000,18000,18000,18000,7700,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,0,0,0,15000,15000,20000
1717909,Ponte Alta do Tocantins,99-Ponte Alta do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao_Sede,1958,6491,6579,6172,6569,6763,6818,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Jalapão,17007,7180,Ponte Alta do Tocantins,100,Região do Jalapão,6491.089,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,mandioca,180,170,150,160,100,90,100,120,100,110,120,120,280,270,100,120,150,220,180,220,250,350,350,250,150,180,30,30,142,30,180,170,150,160,100,90,100,120,100,110,120,120,27,170,100,120,150,220,180,220,250,350,350,250,150,180,30,30,142,30,2700,2550,2280,2400,1500,1350,1500,831,1700,1870,2040,2040,459,2890,1700,2040,2550,3740,3060,3740,4250,5950,5950,4000,2250,4500,371,371,2450,440,15000,15000,15200,15000,15000,15000,15000,6925,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,16000,15000,25000,12367,12367,17254,14667
1718451,Pugmil,93-Pugmil,Outros,Menor impacto re,XI,,<Null>,1997,402,0,1989,2165,2230,2252,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,2365,Paraíso do Tocantins,78,Região Metropolitana de Palmas,401.689,Sem Região,Área-Programa Centro-Oeste,V,mandioca,0,0,0,0,0,0,0,0,50,60,50,50,90,110,60,40,50,60,60,70,70,70,60,40,0,0,0,250,65,65,0,0,0,0,0,0,0,0,50,60,50,50,40,50,60,40,50,60,60,70,70,70,60,40,0,0,0,250,65,65,0,0,0,0,0,0,0,0,900,1080,900,900,720,900,1200,800,1000,1200,1200,1400,1400,1400,1200,720,0,0,0,3750,1300,1225,0,0,0,0,0,0,0,0,18000,18000,18000,18000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,0,0,0,15000,20000,18846
1713601,Monte do Carmo,69-Monte do Carmo,Outros,Menor impacto re,IX,,<Null>,1963,3617,5979,5193,6387,6586,6723,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,6708,Palmas,91,Região Metropolitana de Palmas,3616.655,Serras e Lago,Área-Programa Central,VI,mandioca,200,220,180,190,170,180,190,70,170,180,100,115,290,300,120,150,150,150,150,160,260,260,260,250,180,0,0,0,7,120,200,220,180,190,170,180,190,70,170,180,100,115,110,180,120,120,150,150,150,160,260,260,260,250,180,0,0,0,7,120,2700,3080,2610,2850,2550,2700,2850,483,3060,3240,1800,2070,1980,3240,3600,1800,2250,2250,2250,2400,3900,3900,3900,4000,2700,0,0,0,112,1920,13500,14000,14500,15000,15000,15000,15000,6900,18000,18000,18000,18000,18000,18000,30000,15000,15000,15000,15000,15000,15000,15000,15000,16000,15000,0,0,0,16000,16000
1719004,Santa Tereza do Tocantins,101-Santa Tereza do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1988,540,2155,2114,2297,2366,2390,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,2523,Ponte Alta do Tocantins,98,Região do Jalapão,539.908,Sem Região,Área-Programa leste( Jalapão),VII,mandioca,55,60,50,65,60,65,70,15,70,75,75,80,130,125,65,70,80,80,80,140,140,140,140,100,100,50,0,0,3,10,55,60,50,65,60,65,70,15,70,70,75,80,70,60,65,70,80,80,80,140,140,140,140,100,100,50,0,0,3,10,720,780,670,910,840,910,980,88,1190,1190,1275,1360,1190,1020,1105,1190,1360,1360,1360,2380,2380,2380,2380,1500,1500,1000,0,0,45,150,13091,13000,13400,14000,14000,14000,14000,5866,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,15000,15000,20000,0,0,15000,15000
1711951,Lagoa do Tocantins,95-Lagoa do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,911,2618,2530,3179,3278,3352,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3525,Ponte Alta do Tocantins,99,Região do Jalapão,911.336,Sem Região,Área-Programa leste( Jalapão),VII,mandioca,0,0,0,0,15,20,25,38,30,35,40,40,105,130,50,50,60,60,60,100,110,110,110,160,90,0,0,0,5,10,0,0,0,0,15,20,25,38,30,30,40,40,45,60,50,50,60,60,60,100,110,110,110,160,90,0,0,0,5,10,0,0,0,0,225,300,375,290,510,510,680,680,765,1020,850,850,1020,1020,1020,1700,1870,1870,1870,2560,1350,0,0,0,80,153,0,0,0,0,15000,15000,15000,7631,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,16000,15000,0,0,0,16000,15300
1716109,Paraíso do Tocantins,91-Paraíso do Tocantins,Outros,Capital,XI,,<Null>,1963,1297,34251,36130,40290,41500,42015,,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,44081,Paraíso do Tocantins,77,Região Metropolitana de Palmas,1297.018,Serras e Lago,Área-Programa Centro-Oeste,V,mandioca,170,60,80,50,60,80,100,39,70,70,40,40,30,60,30,30,30,30,20,60,40,30,20,10,0,0,0,0,78,113,170,60,80,50,60,80,100,39,40,70,40,40,30,30,30,30,30,30,20,30,30,30,20,10,0,0,0,0,78,113,3400,1260,1400,900,1100,1440,1800,152,720,1260,800,800,600,600,600,600,600,600,400,600,600,600,400,180,0,0,0,0,438,2825,20000,21000,17500,18000,18333,18000,18000,3897,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,0,0,0,0,5615,25000
1718204,Porto Nacional,72-Porto Nacional,Outros,Capital,IX,,<Null>,1861,4450,43365,44991,45289,46598,46722,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,49012,Palmas,86,Região Metropolitana de Palmas,4449.892,Serras e Lago,Área-Programa Central,VI,mandioca,80,110,100,80,90,70,100,180,110,180,200,200,450,350,100,500,1000,1000,1000,1000,1000,1000,1000,800,400,220,70,55,80,170,80,110,100,80,90,70,100,180,110,180,200,200,200,250,100,500,1000,1000,1000,1000,1000,1000,1000,800,400,220,70,55,80,170,1200,1650,1600,1280,1440,1120,1600,193,2750,4500,4000,4000,4000,5000,2000,7500,15000,18000,18000,18000,18000,18000,18000,12800,6000,5500,1750,1100,1440,3110,15000,15000,16000,16000,16000,16000,16000,1072,25000,25000,20000,20000,20000,20000,20000,15000,15000,18000,18000,18000,18000,18000,18000,16000,15000,25000,25000,20000,18000,18294
1704600,Chapada de Areia,84-Chapada de Areia,Javaés,Menor impacto re,XI,,<Null>,1997,659,0,1270,1239,1274,1273,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1335,Paraíso do Tocantins,74,Região do Cantão,659.244,Sem Região,Área-Programa Centro-Oeste,V,mandioca,0,0,0,0,0,0,0,0,60,70,50,40,30,60,30,30,30,30,20,40,30,20,10,10,0,0,0,0,22,22,0,0,0,0,0,0,0,0,60,70,50,40,30,30,30,30,30,30,20,20,20,20,10,10,0,0,0,0,22,22,0,0,0,0,0,0,0,0,1200,1400,1000,800,600,600,600,600,600,600,400,400,400,320,160,160,0,0,0,0,440,424,0,0,0,0,0,0,0,0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,16000,16000,16000,0,0,0,0,20000,19273
1721000,Palmas,71-Palmas,Outros,Capital,IX,,<Null>,1989,2219,86116,137355,178386,184010,188645,,1º BPM - Palmas - Região Norte e Central,1º BPM,Porto Nacional,17006,223817,Palmas,85,Região Metropolitana de Palmas,2218.934,Serras e Lago,Área-Programa Central,VI,mandioca,45,40,30,35,40,150,350,121,300,320,620,170,130,240,220,300,250,250,230,180,180,150,160,160,20,0,153,153,279,258,45,40,30,35,40,150,350,121,300,300,500,170,130,140,160,180,120,120,130,150,150,150,160,160,20,0,153,153,279,258,680,600,480,560,640,2400,5650,270,5400,5400,7500,2250,1950,2100,2880,2700,2400,2400,1950,2700,2700,2700,2400,2400,300,0,2333,1899,6708,3697,15111,15000,16000,16000,16000,16000,16142,2231,18000,18000,15000,13235,15000,15000,18000,15000,20000,20000,15000,18000,18000,18000,15000,15000,15000,0,15248,12412,24043,14329
1715101,Novo Acordo,98-Novo Acordo,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1958,2675,2963,3057,3754,3870,3950,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3762,Ponte Alta do Tocantins,96,Região do Jalapão,2671.882,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,mandioca,65,70,80,90,75,70,80,10,70,80,85,70,180,220,120,110,110,110,110,100,100,100,100,150,70,0,0,0,50,50,65,70,80,90,75,70,80,10,70,75,85,70,80,100,120,110,110,110,110,100,100,100,100,150,70,0,0,0,50,50,850,910,1120,1260,1100,1050,1200,67,1190,1275,1275,1050,1200,1500,1800,1650,2200,2200,2200,2000,2000,2000,1700,2400,910,0,0,0,650,825,13077,13000,14000,14000,14666,15000,15000,6700,17000,17000,15000,15000,15000,15000,15000,15000,20000,20000,20000,20000,20000,20000,17000,16000,13000,0,0,0,13000,16500
1720150,São Félix do Tocantins,102-São Félix do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,1909,1155,1269,1409,1451,1468,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Jalapão,17007,1445,Ponte Alta do Tocantins,97,Região do Jalapão,1908.669,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,mandioca,0,0,0,0,20,30,40,40,40,45,45,50,100,160,60,80,85,85,85,90,90,90,90,75,70,0,48,15,10,5,0,0,0,0,20,30,40,40,40,40,45,50,50,100,60,80,85,85,85,90,90,90,90,75,70,0,48,15,10,5,0,0,0,0,340,510,680,120,680,680,765,850,850,1700,1020,1360,1445,1445,1445,1530,1530,1530,1530,1125,910,0,600,255,140,65,0,0,0,0,17000,17000,17000,3000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,15000,13000,0,12500,17000,14000,13000
1713700,Monte Santo do Tocantins,89-Monte Santo,Outros,Menor impacto re,XI,,<Null>,1997,1092,0,1869,1858,1911,1914,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,2085,Paraíso do Tocantins,75,Região do Cantão,1091.548,Sem Região,Área-Programa Centro-Oeste,V,mandioca,0,0,0,0,0,0,0,0,30,20,20,20,20,40,20,20,20,20,20,60,50,30,30,30,0,0,0,80,58,48,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,50,30,30,30,30,0,0,0,80,58,48,0,0,0,0,0,0,0,0,750,500,500,500,500,500,500,500,500,500,500,1100,660,660,510,540,0,0,0,1600,1160,960,0,0,0,0,0,0,0,0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,22000,22000,22000,17000,18000,0,0,0,20000,20000,20000
1701101,Aparecida do Rio Negro,63-Aparecida do Rio Negro,Outros,Menor impacto re,IX,,<Null>,1987,1160,3646,3517,4018,4140,4200,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Porto Nacional,17006,4207,Palmas,84,Região Metropolitana de Palmas,1160.363,Sem Região,Área-Programa Central,VI,mandioca,70,80,60,50,50,40,40,55,40,30,37,40,80,80,80,70,80,80,80,40,40,40,40,60,500,0,0,275,240,750,70,80,60,50,50,40,40,55,40,28,37,40,40,80,80,70,80,80,80,40,40,40,40,60,500,0,0,275,240,750,980,1120,780,800,800,640,640,91,960,670,888,960,960,1920,1920,1400,1440,1440,1440,720,720,720,720,1080,7500,0,0,4950,4240,15250,14000,14000,13000,16000,16000,16000,16000,1654,24000,23928,24000,24000,24000,24000,24000,20000,18000,18000,18000,18000,18000,18000,18000,18000,15000,0,0,18000,17667,20333
1703107,Barrolândia,82-Barrolândia,Outros,Menor impacto re,XI,,<Null>,1988,713,5477,5082,5155,5304,5322,,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,5317,Paraíso do Tocantins,76,Região Metropolitana de Palmas,713.297,Sem Região,Área-Programa Centro-Oeste,V,mandioca,60,60,60,60,60,60,60,6,30,20,20,20,20,40,20,20,20,20,20,40,30,20,10,10,0,0,0,0,24,42,60,60,60,60,60,60,60,6,30,20,20,20,20,20,20,20,20,20,20,20,20,20,10,10,0,0,0,0,24,42,720,720,720,960,960,960,960,26,780,500,500,500,500,500,500,500,500,500,500,500,500,500,250,180,0,0,0,0,280,522,12000,12000,12000,16000,16000,16000,16000,4333,26000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,18000,0,0,0,0,11667,12429
1712009,Lajeado,67-Lajeado,Outros,Menor impacto re,IX,,<Null>,1993,322,1397,2344,2159,2219,2204,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,2773,Palmas,83,Região Metropolitana de Palmas,322.481,Serras e Lago,Área-Programa Central,VI,mandioca,0,0,0,0,20,20,20,5,20,20,20,20,20,40,20,20,20,20,20,70,60,60,40,60,60,60,60,60,60,25,0,0,0,0,20,20,20,5,20,20,20,20,20,20,20,20,20,20,20,50,30,30,40,60,60,60,60,60,60,25,0,0,0,0,340,340,340,27,400,440,440,440,440,440,440,440,440,440,440,1000,600,600,800,1000,960,1200,1200,960,960,442,0,0,0,0,17000,17000,17000,5400,20000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,20000,20000,20000,20000,16667,16000,20000,20000,16000,16000,17680
