ano,sigla_uf,id_municipio,tema,recusa,sem_gestor,caracterizacao_orgao_gestor,sexo,idade,cor_raca,cor_raca_autodeclarado,escolaridade,escolaridade_formacao
2020,TO,1712454,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1712454,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,60,Branca,1,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1712454,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Parda,1,Ensino superior incompleto,Não se aplica
2020,TO,1712454,meio_ambiente,0,0,Secretaria exclusiva,Feminino,31,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712454,saude,0,0,Secretaria exclusiva,Feminino,41,Parda,0,Especialização,Assistência social
2021,TO,1712454,esporte,0,0,Secretaria exclusiva,Masculino,30,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712454,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Branca,0,Ensino superior incompleto,Não se aplica
2021,TO,1712454,eduacao,0,0,Secretaria exclusiva,Masculino,46,Parda,1,Especialização,Geografia
2021,TO,1712454,informacao_prefeito,0,0,Não se aplica,Masculino,45,Branca,0,Ensino médio (2º Grau) incompleto,Não se aplica
2018,TO,1712504,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1712504,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1712504,saude,0,0,Secretaria exclusiva,Masculino,52,Branca,1,Ensino médio (2º Grau) completo,
2018,TO,1712504,assistencia_social,0,0,Secretaria exclusiva,Feminino,36,Parda,1,Ensino superior completo,Administração
2019,TO,1712504,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1712504,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1712504,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1712504,transporte,1,0,,,,,,,Não se aplica
2020,TO,1712504,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1712504,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1712504,saude,0,0,Secretaria exclusiva,Feminino,40,Parda,1,Ensino superior completo,Administração
2021,TO,1712504,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712504,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712504,eduacao,0,0,Secretaria exclusiva,Feminino,43,Branca,1,Ensino superior completo,Pedagogia
2021,TO,1712504,informacao_prefeito,0,0,Não se aplica,Masculino,39,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1712702,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1712702,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,37,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1712702,saude,0,0,Secretaria exclusiva,Masculino,39,Parda,0,Ensino médio (2º Grau) completo,
2018,TO,1712702,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,43,Parda,1,Ensino superior completo,Pedagogia
2019,TO,1712702,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1712702,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1712702,habitacao,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,46,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1712702,transporte,0,0,Secretaria exclusiva,Masculino,53,Preta,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1712702,agropecuario,0,0,Secretaria exclusiva,Masculino,52,Parda,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1712702,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,30,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712702,saude,0,0,Secretaria em conjunto  com outras políticas setoriais,Masculino,55,Branca,1,Especialização,Pedagogia
2021,TO,1712702,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1712702,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,46,Preta,0,Ensino superior completo,Não se aplica
2021,TO,1712702,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,46,Parda,0,Especialização,Pedagogia
2021,TO,1712702,informacao_prefeito,0,0,Não se aplica,Masculino,51,Parda,0,Ensino fundamental (1º Grau) incompleto,Não se aplica
2018,TO,1712801,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1712801,cultura,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1712801,saude,0,0,Secretaria exclusiva,Masculino,45,Parda,1,Ensino superior completo,Jornalismo
2018,TO,1712801,assistencia_social,0,0,Secretaria exclusiva,Feminino,38,Branca,1,Ensino superior completo,Pedagogia
2019,TO,1712801,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1712801,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1712801,habitacao,0,0,Secretaria exclusiva,Masculino,55,Branca,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1712801,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Branca,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1712801,agropecuario,0,0,Secretaria exclusiva,Masculino,28,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1712801,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712801,saude,0,0,Secretaria exclusiva,Feminino,46,Parda,1,Ensino médio (2º Grau) completo,
2021,TO,1712801,esporte,0,0,Secretaria exclusiva,Masculino,49,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712801,cultura,0,0,Secretaria exclusiva,Masculino,49,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1712801,eduacao,0,0,Secretaria exclusiva,Feminino,44,Parda,0,Especialização,Pedagogia
2021,TO,1712801,informacao_prefeito,0,0,Não se aplica,Masculino,38,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1713205,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1713205,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1713205,saude,0,0,Secretaria exclusiva,Masculino,42,Parda,0,Ensino superior completo,Pedagogia
2018,TO,1713205,assistencia_social,0,0,Secretaria exclusiva,Feminino,25,Branca,0,Ensino médio (2º Grau) completo,
2019,TO,1713205,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,35,Parda,1,Especialização,Não se aplica
2019,TO,1713205,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713205,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,46,Parda,1,Ensino superior completo,Não se aplica
2020,TO,1713205,transporte,0,0,Secretaria exclusiva,Masculino,35,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713205,agropecuario,0,0,Secretaria exclusiva,Masculino,35,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713205,meio_ambiente,0,0,Secretaria exclusiva,Masculino,59,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1713205,saude,0,0,Secretaria exclusiva,Feminino,37,Branca,0,Ensino superior completo,Administração
2021,TO,1713205,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,32,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1713205,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,32,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1713205,eduacao,0,0,Secretaria exclusiva,Feminino,58,Parda,0,Mestrado,Pedagogia
2021,TO,1713205,informacao_prefeito,0,0,Não se aplica,Feminino,39,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1713304,politica_genero,0,0,Setor subordinado a outra secretaria,Masculino,55,Branca,1,Ensino superior completo,Não se aplica
2018,TO,1713304,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1713304,saude,0,0,Secretaria exclusiva,Masculino,42,Parda,0,Ensino médio (2º Grau) completo,
2018,TO,1713304,assistencia_social,0,0,Secretaria exclusiva,Feminino,35,Branca,0,Ensino superior incompleto,
2019,TO,1713304,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,29,Parda,1,Ensino superior completo,Não se aplica
2019,TO,1713304,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713304,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,55,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713304,transporte,0,0,Setor subordinado a outra secretaria,Masculino,55,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713304,agropecuario,0,0,Setor subordinado a outra secretaria,Masculino,52,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713304,meio_ambiente,0,0,Setor subordinado a outra secretaria,Masculino,47,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1713304,saude,0,0,Secretaria exclusiva,Masculino,48,Parda,0,Ensino superior incompleto,
2021,TO,1713304,esporte,0,0,Secretaria exclusiva,Masculino,61,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1713304,cultura,0,0,Não possui estrutura,,,,,,Não se aplica
2021,TO,1713304,eduacao,0,0,Secretaria exclusiva,Feminino,47,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1713304,informacao_prefeito,0,0,Não se aplica,Masculino,52,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1713601,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1713601,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,44,Parda,0,Ensino fundamental (1º Grau) incompleto,Não se aplica
2018,TO,1713601,saude,0,0,Secretaria exclusiva,Masculino,38,Parda,1,Ensino superior completo,Administração
2018,TO,1713601,assistencia_social,0,0,Secretaria exclusiva,Feminino,40,Parda,0,Especialização,Outra
2019,TO,1713601,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1713601,seguranca_publica,0,0,Setor subordinado a outra secretaria,Masculino,34,Parda,1,Ensino superior completo,Não se aplica
2020,TO,1713601,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713601,transporte,0,0,Secretaria exclusiva,Masculino,53,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1713601,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Branca,0,Especialização,Não se aplica
2020,TO,1713601,meio_ambiente,0,0,Setor subordinado a outra secretaria,Masculino,53,Branca,0,Especialização,Não se aplica
2021,TO,1713601,saude,0,0,Secretaria exclusiva,Masculino,41,Parda,1,Ensino superior completo,Outra
2021,TO,1713601,esporte,0,0,Não possui estrutura,,,,,,Não se aplica
2021,TO,1713601,cultura,0,0,Secretaria exclusiva,Masculino,51,Preta,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2021,TO,1713601,eduacao,0,0,Secretaria exclusiva,Masculino,42,Parda,0,Especialização,Pedagogia
2021,TO,1713601,informacao_prefeito,0,0,Não se aplica,Masculino,46,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1713700,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1713700,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,39,Parda,1,Especialização,Não se aplica
2018,TO,1713700,saude,0,0,Secretaria exclusiva,Feminino,53,Branca,0,Ensino superior completo,Assistência social
2018,TO,1713700,assistencia_social,0,0,Secretaria exclusiva,Feminino,42,Parda,1,Ensino superior completo,Assistência social
2019,TO,1713700,direitos_humanos,0,0,Setor subordinado a outra secretaria,Masculino,56,Parda,1,Ensino médio completo,Não se aplica
2019,TO,1713700,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713700,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,55,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1713700,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713700,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1713700,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2021,TO,1713700,saude,0,0,Secretaria exclusiva,Masculino,38,Parda,0,Ensino superior completo,Assistência social
2021,TO,1713700,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,35,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1713700,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,35,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1713700,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,35,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1713700,informacao_prefeito,0,0,Não se aplica,Feminino,56,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1713809,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1713809,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,52,Parda,1,Especialização,Não se aplica
2018,TO,1713809,saude,0,0,Secretaria exclusiva,Feminino,38,Parda,0,Ensino superior completo,Assistência social
2018,TO,1713809,assistencia_social,0,0,Secretaria exclusiva,Feminino,40,Branca,0,Ensino superior completo,Pedagogia
2019,TO,1713809,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1713809,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713809,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713809,transporte,0,0,Secretaria exclusiva,Masculino,45,Branca,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1713809,agropecuario,0,0,Secretaria exclusiva,Masculino,50,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1713809,meio_ambiente,0,0,Secretaria exclusiva,Masculino,42,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1713809,saude,0,0,Secretaria exclusiva,Masculino,30,Branca,1,Ensino superior completo,Nutrição
2021,TO,1713809,esporte,0,0,Secretaria exclusiva,Feminino,39,Parda,0,Especialização,Não se aplica
2021,TO,1713809,cultura,0,0,Setor subordinado a outra secretaria,Feminino,38,Parda,1,Especialização,Não se aplica
2021,TO,1713809,eduacao,0,0,Secretaria exclusiva,Masculino,38,Parda,1,Especialização,Pedagogia
2021,TO,1713809,informacao_prefeito,0,0,Não se aplica,Masculino,50,Parda,0,Especialização,Não se aplica
2018,TO,1713957,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1713957,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Preta,1,Especialização,Não se aplica
2018,TO,1713957,saude,0,0,Secretaria exclusiva,Masculino,50,Branca,1,Especialização,Assistência social
2018,TO,1713957,assistencia_social,0,0,Secretaria exclusiva,Masculino,37,Preta,1,Ensino superior incompleto,
2019,TO,1713957,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1713957,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1713957,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1713957,transporte,1,0,,,,,,,Não se aplica
2020,TO,1713957,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1713957,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1713957,saude,0,0,Secretaria exclusiva,Masculino,53,Branca,1,Ensino superior completo,Administração
2021,TO,1713957,esporte,0,0,Secretaria exclusiva,Masculino,65,Preta,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1713957,cultura,0,0,Secretaria exclusiva,Masculino,35,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1713957,eduacao,0,0,Secretaria exclusiva,Masculino,40,Parda,1,Especialização,Outra
2021,TO,1713957,informacao_prefeito,0,0,Não se aplica,Masculino,47,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1714203,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1714203,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Preta,1,Ensino superior completo,Não se aplica
2018,TO,1714203,saude,0,0,Secretaria exclusiva,Feminino,40,Preta,1,Especialização,Pedagogia
2018,TO,1714203,assistencia_social,0,0,Secretaria exclusiva,Feminino,40,Parda,0,Ensino superior completo,Pedagogia
2019,TO,1714203,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1714203,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1714203,habitacao,0,0,Setor subordinado a outra secretaria,Feminino,56,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1714203,transporte,0,0,Secretaria exclusiva,Masculino,58,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1714203,agropecuario,0,0,Setor subordinado a outra secretaria,Masculino,63,Amarela,1,Ensino superior completo,Não se aplica
2020,TO,1714203,meio_ambiente,0,0,Secretaria exclusiva,Masculino,28,Branca,1,Especialização,Não se aplica
2021,TO,1714203,saude,0,0,Secretaria exclusiva,Masculino,27,Preta,1,Ensino superior completo,Direito
2021,TO,1714203,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Branca,1,Ensino superior incompleto,Não se aplica
2021,TO,1714203,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,26,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1714203,eduacao,0,0,Secretaria exclusiva,Feminino,46,Parda,1,Especialização,Pedagogia
2021,TO,1714203,informacao_prefeito,0,0,Não se aplica,Masculino,34,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1714302,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1714302,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1714302,saude,0,0,Secretaria exclusiva,Masculino,26,Preta,1,Ensino médio (2º Grau) completo,
2018,TO,1714302,assistencia_social,0,0,Secretaria exclusiva,Feminino,33,Preta,1,Especialização,Assistência social
2019,TO,1714302,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1714302,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1714302,habitacao,0,0,Secretaria exclusiva,Masculino,48,Parda,0,Ensino fundamental (1º Grau) incompleto,Não se aplica
2020,TO,1714302,transporte,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,54,Branca,1,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1714302,agropecuario,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,54,Branca,1,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1714302,meio_ambiente,0,0,Secretaria exclusiva,Feminino,29,Branca,1,Ensino superior completo,Não se aplica
2021,TO,1714302,saude,0,0,Secretaria exclusiva,Feminino,33,Parda,1,Especialização,Outra
2021,TO,1714302,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Preta,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1714302,cultura,0,0,Setor subordinado a outra secretaria,Masculino,47,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1714302,eduacao,0,0,Secretaria exclusiva,Masculino,47,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1714302,informacao_prefeito,0,0,Não se aplica,Masculino,47,Parda,1,Ensino superior incompleto,Não se aplica
2018,TO,1714880,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1714880,cultura,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1714880,saude,0,0,Secretaria exclusiva,Masculino,47,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1714880,assistencia_social,0,0,Secretaria exclusiva,Feminino,39,Parda,1,Especialização,Enfermagem
2019,TO,1714880,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1714880,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1714880,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1714880,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,29,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1714880,agropecuario,0,0,Secretaria exclusiva,Masculino,29,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1714880,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,29,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1714880,saude,0,0,Secretaria exclusiva,Feminino,43,Branca,0,Especialização,Enfermagem
2021,TO,1714880,esporte,0,0,Setor subordinado a outra secretaria,Masculino,34,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1714880,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1714880,eduacao,0,0,Secretaria exclusiva,Masculino,39,Parda,1,Especialização,Pedagogia
2021,TO,1714880,informacao_prefeito,0,0,Não se aplica,Masculino,65,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1715002,politica_genero,0,0,Setor subordinado a outra secretaria,Feminino,32,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1715002,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,45,Parda,1,Especialização,Não se aplica
2018,TO,1715002,saude,0,0,Secretaria exclusiva,Feminino,30,Branca,1,Especialização,Pedagogia
2018,TO,1715002,assistencia_social,0,0,Secretaria exclusiva,Feminino,32,Parda,1,Ensino superior completo,Outra
2019,TO,1715002,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1715002,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1715002,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1715002,transporte,1,0,,,,,,,Não se aplica
2020,TO,1715002,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1715002,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1715002,saude,0,0,Secretaria exclusiva,Feminino,41,Branca,0,Ensino superior completo,Outra
2021,TO,1715002,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Branca,1,Ensino superior completo,Não se aplica
2021,TO,1715002,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Branca,1,Ensino superior completo,Não se aplica
2021,TO,1715002,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Branca,1,Ensino superior completo,Pedagogia
2021,TO,1715002,informacao_prefeito,0,0,Não se aplica,Masculino,46,Parda,1,Especialização,Não se aplica
2018,TO,1715101,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1715101,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,44,Parda,1,Especialização,Não se aplica
2018,TO,1715101,saude,0,0,Secretaria exclusiva,Masculino,45,Branca,0,Ensino médio (2º Grau) completo,
2018,TO,1715101,assistencia_social,0,0,Secretaria exclusiva,Feminino,57,Parda,1,Ensino médio (2º Grau) completo,
2019,TO,1715101,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1715101,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1715101,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,58,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1715101,transporte,0,0,Secretaria exclusiva,Masculino,42,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1715101,agropecuario,0,0,Secretaria exclusiva,Masculino,52,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1715101,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1715101,saude,0,0,Secretaria exclusiva,Feminino,39,Parda,0,Especialização,Enfermagem
2021,TO,1715101,esporte,0,0,Secretaria exclusiva,Masculino,51,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1715101,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1715101,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,33,Parda,1,Ensino superior completo,Educação física
2021,TO,1715101,informacao_prefeito,0,0,Não se aplica,Feminino,63,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1715150,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1715150,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,45,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1715150,saude,0,0,Secretaria exclusiva,Masculino,56,Branca,1,Ensino médio (2º Grau) completo,
2018,TO,1715150,assistencia_social,0,0,Secretaria exclusiva,Feminino,67,Parda,1,Ensino médio (2º Grau) completo,
2019,TO,1715150,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,67,Parda,0,Ensino médio completo,Não se aplica
2019,TO,1715150,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1715150,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1715150,transporte,0,0,Secretaria exclusiva,Masculino,39,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1715150,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1715150,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,46,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1715150,saude,0,0,Secretaria exclusiva,Feminino,37,Branca,0,Ensino superior completo,Pedagogia
2021,TO,1715150,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,49,Parda,1,Especialização,Não se aplica
2021,TO,1715150,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,49,Parda,1,Especialização,Não se aplica
2021,TO,1715150,eduacao,0,0,Secretaria exclusiva,Feminino,42,Branca,0,Ensino superior completo,Pedagogia
2021,TO,1715150,informacao_prefeito,0,0,Não se aplica,Masculino,42,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1715259,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1715259,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,37,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1715259,saude,0,0,Secretaria exclusiva,Masculino,30,Parda,0,Ensino superior completo,Administração
2018,TO,1715259,assistencia_social,0,0,Secretaria exclusiva,Feminino,54,Parda,1,Ensino médio (2º Grau) completo,
2019,TO,1715259,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1715259,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1715259,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1715259,transporte,1,0,,,,,,,Não se aplica
